epoch,loss
1369,157.76675415039062
1370,166.12918090820312
1371,173.8370361328125
1372,164.35763549804688
1373,160.87074279785156
1374,161.39857482910156
1375,157.27206420898438
1376,159.0170135498047
1377,162.15719604492188
1378,163.1842803955078
1379,154.82855224609375
1380,164.40020751953125
1381,151.83462524414062
1382,157.98541259765625
1383,171.7012939453125
1384,158.88360595703125
1385,153.6200408935547
1386,150.67454528808594
1387,152.13230895996094
1388,165.19923400878906
1389,155.98419189453125
1390,166.9000244140625
1391,156.77755737304688
1392,153.4860382080078
1393,155.32701110839844
1394,162.1862030029297
1395,156.27371215820312
1396,159.53330993652344
1397,157.7098846435547
1398,148.768310546875
1399,164.7405242919922
1400,165.09959411621094
1401,153.00518798828125
1402,166.47044372558594
1403,155.54774475097656
1404,154.47686767578125
1405,159.25003051757812
1406,167.45779418945312
1407,162.76763916015625
1408,157.36251831054688
1409,151.09498596191406
1410,170.0539093017578
1411,152.64114379882812
1412,159.45933532714844
1413,156.96693420410156
1414,169.41909790039062
1415,157.59463500976562
1416,163.2817840576172
1417,157.1448211669922
1418,163.357421875
1419,152.46484375
1420,161.69302368164062
1421,156.3495635986328
1422,161.1978759765625
1423,153.9830322265625
1424,159.9784393310547
1425,161.6687774658203
1426,160.9235076904297
1427,158.381103515625
1428,156.1877899169922
1429,153.53395080566406
1430,157.89198303222656
1431,149.3420867919922
1432,157.8373565673828
1433,154.19305419921875
1434,152.9113006591797
1435,160.44583129882812
1436,152.20802307128906
1437,159.95095825195312
1438,148.22576904296875
1439,151.2236785888672
1440,152.299560546875
1441,163.19195556640625
1442,151.1326904296875
1443,158.43235778808594
1444,154.8724365234375
1445,163.5845184326172
1446,153.9268798828125
1447,150.56065368652344
1448,165.25189208984375
1449,160.9060821533203
1450,158.6234130859375
1451,152.46847534179688
1452,157.60096740722656
1453,164.33724975585938
1454,160.55233764648438
1455,163.83999633789062
1456,160.49156188964844
1457,158.0004119873047
1458,160.98130798339844
1459,151.43675231933594
1460,150.54273986816406
1461,152.70846557617188
1462,151.51724243164062
1463,162.5145263671875
1464,150.2842254638672
1465,163.30270385742188
1466,159.29473876953125
1467,158.40927124023438
1468,152.73248291015625
1469,150.4517059326172
1470,146.36724853515625
1471,159.84034729003906
1472,160.27001953125
1473,164.36016845703125
1474,159.6417694091797
1475,162.33840942382812
1476,154.62118530273438
1477,160.04815673828125
1478,147.34146118164062
1479,164.36097717285156
1480,163.4232635498047
1481,161.900390625
1482,148.48492431640625
1483,160.0896759033203
1484,165.24667358398438
1485,157.28732299804688
1486,158.43789672851562
1487,156.18199157714844
1488,164.27911376953125
1489,155.76394653320312
1490,156.25404357910156
1491,149.28219604492188
1492,159.64207458496094
1493,154.4405517578125
1494,159.93658447265625
1495,150.72679138183594
1496,156.71315002441406
1497,169.84814453125
1498,161.45301818847656
1499,158.67845153808594
